"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-16","47","56","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-17","51","61","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-18","55","69","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-19","59","74","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-20","52","60","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-21","54","66","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-22","56","69","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-23","53","60","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-24","57","69","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-25","52","58","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-26","55","67","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-27","58","64","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-28","58","72","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-29","62","80","44"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-30","56","65","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-03-31","53","59","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-01","47","55","39"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-02","47","60","34"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-03","49","58","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-04","48","62","34"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-05","51","64","38"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-06","47","50","43"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-07","49","55","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-08","50","57","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-09","47","59","35"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-10","51","69","33"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-11","49","56","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-12","51","57","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-13","57","64","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-14","68","89","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-15","69","88","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-16","71","90","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-17","74","92","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-18","73","92","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-19","73","91","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-20","67","80","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-21","59","65","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-22","57","63","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-23","58","66","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-24","56","60","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-25","59","69","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-26","61","75","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-27","63","75","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-28","53","61","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-29","52","61","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-04-30","52","57","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-01","57","71","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-02","56","65","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-03","54","57","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-04","59","68","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-05","65","84","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-06","69","88","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-07","67","81","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-08","63","72","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-09","60","66","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-10","63","73","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-11","66","81","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-12","69","84","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-13","63","70","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-14","63","72","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-15","62","70","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-16","65","76","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-17","70","87","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-18","70","84","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-19","65","75","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-20","64","72","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-21","62","70","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-22","59","66","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-23","64","74","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-24","66","77","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-25","68","81","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-26","69","84","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-27","71","85","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-28","70","82","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-29","66","76","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-30","64","74","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-05-31","67","80","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-01","63","73","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-02","56","61","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-03","58","65","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-04","56","63","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-05","62","77","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-06","68","83","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-07","67","81","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-08","64","75","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-09","65","75","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-10","66","76","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-11","66","78","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-12","69","84","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-13","75","92","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-14","80","99","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-15","77","93","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-16","73","89","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-17","72","88","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-18","75","92","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-19","73","91","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-20","71","86","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-21","68","80","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-22","72","87","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-23","74","90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-24","75","91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-25","73","88","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-26","72","86","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-27","74","89","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-28","73","89","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-29","76","94","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-06-30","75","91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-01","74","88","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-02","71","83","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-03","70","80","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-04","73","87","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-05","78","96","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-06","79","95","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-07","75","89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-08","74","78","70"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-09","81","93","69"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-10","81","94","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-11","86","103","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-12","87","103","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-13","86","98","73"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-14","80","92","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-15","76","89","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-16","76","89","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-17","77","92","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-18","76","90","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-19","76","91","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-20","76","92","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-21","76","91","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-22","76","92","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-23","77","94","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-24","75","91","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-25","73","89","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-26","75","91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-27","73","87","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-28","73","86","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-29","76","91","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-30","75","89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-07-31","75","89","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-01","76","92","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-02","80","98","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-03","83","99","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-04","78","93","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-05","73","84","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-06","70","79","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-07","69","81","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-08","70","84","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-09","71","84","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-10","69","80","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-11","70","83","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-12","75","91","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-13","79","94","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-14","74","88","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-15","74","90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-16","77","96","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-17","81","98","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-18","79","93","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-19","80","96","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-20","80","96","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-21","79","98","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-22","79","96","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-23","82","101","63"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-24","85","102","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-25","87","105","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-26","86","100","71"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-27","83","99","67"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-28","81","98","64"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-29","78","96","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-30","75","91","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-08-31","72","88","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-01","69","79","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-02","67","77","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-03","69","79","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-04","71","84","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-05","69","81","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-06","72","86","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-07","73","91","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-08","75","91","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-09","77","92","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-10","76","90","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-11","73","88","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-12","76","92","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-13","79","95","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-14","74","88","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-15","69","82","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-16","68","79","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-17","69","80","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-18","63","67","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-19","69","80","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-20","73","92","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-21","79","95","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-22","80","91","68"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-23","72","83","61"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-24","74","88","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-25","72","86","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-26","70","84","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-27","70","80","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-28","79","100","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-29","82","102","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-09-30","82","102","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-01","78","93","62"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-02","72","85","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-03","69","85","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-04","71","88","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-05","71","86","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-06","64","73","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-07","70","88","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-08","79","97","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-09","78","98","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-10","78","96","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-11","77","94","59"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-12","78","97","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-13","80","100","60"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-14","74","90","58"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-15","67","77","56"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-16","68","83","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-17","70","85","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-18","68","85","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-19","73","95","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-20","75","95","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-21","74","94","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-22","75","92","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-23","72","88","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-24","71","88","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-25","73","89","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-26","71","84","57"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-27","65","79","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-28","63","73","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-29","69","85","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-30","71","91","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-10-31","69","91","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-01","72","89","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-02","70","85","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-03","65","80","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-04","62","75","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-05","62","71","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-06","62","74","49"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-07","62","69","55"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-08","57","62","51"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-09","59","71","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-10","61","75","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-11","65","83","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-12","69","87","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-13","72","90","53"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-14","65","82","48"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-15","66","77","54"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-16","64","75","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-17","59","67","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-18","57","67","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-19","56","65","46"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-20","58","63","52"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-21","57","66","47"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-22","55","67","42"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-23","53","69","37"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-24","57","73","40"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-25","61","77","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-26","62","79","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-27","60","75","45"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-28","59","77","41"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-29","67","83","50"
"USW00003102","ONTARIO INTERNATIONAL AIRPORT, CA US","1999-11-30","60","74","46"
